,Applicant,Department,Admitted
3939,Female,E,False
3940,Male,D,False
3941,Male,E,False
3942,Female,F,True
3943,Female,D,False
3944,Male,F,False
3945,Female,D,False
3946,Female,C,True
3947,Male,F,False
3948,Male,A,False
3949,Male,B,False
3950,Female,F,False
3951,Male,C,True
3952,Male,B,False
3953,Male,F,True
3954,Male,F,False
3955,Female,C,True
3956,Male,C,False
3957,Female,C,False
3958,Male,F,False
3959,Male,C,False
3960,Male,A,True
3961,Female,E,True
3962,Female,C,False
3963,Female,E,True
3964,Female,D,True
3965,Female,B,False
3966,Male,A,True
3967,Male,D,False
3968,Male,D,False
3969,Male,B,True
3970,Male,C,True
3971,Male,F,False
3972,Male,F,False
3973,Male,E,True
3974,Female,F,False
3975,Male,A,True
3976,Male,A,False
3977,Male,A,True
3978,Female,C,False
3979,Male,A,True
3980,Female,C,True
3981,Male,F,False
3982,Female,C,False
3983,Male,F,True
3984,Female,E,False
3985,Male,D,False
3986,Male,F,False
3987,Male,B,True
3988,Male,B,False
3989,Female,C,False
3990,Female,C,False
3991,Male,A,False
3992,Male,F,False
3993,Female,C,True
3994,Male,A,True
3995,Male,A,True
3996,Male,F,True
3997,Female,F,True
3998,Male,A,False
3999,Female,F,False
4000,Male,A,True
4001,Male,C,False
4002,Male,F,False
4003,Male,F,False
4004,Male,E,True
4005,Male,A,False
4006,Female,B,True
4007,Male,E,False
4008,Male,A,False
4009,Male,B,True
4010,Male,B,False
4011,Male,F,False
4012,Female,F,False
4013,Female,E,False
4014,Male,B,False
4015,Female,D,False
4016,Male,A,True
4017,Female,E,False
4018,Male,B,False
4019,Male,A,True
4020,Male,E,False
4021,Male,F,False
4022,Female,F,False
4023,Female,D,False
4024,Female,F,False
4025,Male,A,True
4026,Female,E,False
4027,Male,A,True
4028,Female,C,False
4029,Male,C,False
4030,Female,C,True
4031,Male,C,True
4032,Female,F,False
4033,Male,B,True
4034,Male,E,False
4035,Male,D,True
4036,Male,A,True
4037,Male,A,False
4038,Male,A,True
4039,Male,D,False
4040,Female,D,False
4041,Male,B,False
4042,Female,F,False
4043,Male,C,True
4044,Female,C,True
4045,Female,E,False
4046,Female,F,False
4047,Male,D,True
4048,Male,D,True
4049,Female,C,True
4050,Male,B,True
4051,Male,C,True
4052,Female,C,False
4053,Female,C,False
4054,Male,A,True
4055,Male,E,False
4056,Male,B,True
4057,Male,A,False
4058,Male,D,True
4059,Male,B,True
4060,Female,F,False
4061,Male,A,False
4062,Male,C,False
4063,Male,C,True
4064,Male,C,True
4065,Male,E,True
4066,Female,E,False
4067,Male,A,False
4068,Female,A,False
4069,Male,B,True
4070,Male,B,False
4071,Male,C,False
4072,Male,D,True
4073,Female,C,True
4074,Female,D,False
4075,Male,B,True
4076,Male,A,True
4077,Male,A,True
4078,Male,F,False
4079,Male,B,False
4080,Female,A,False
4081,Male,A,True
4082,Female,C,True
4083,Male,D,False
4084,Male,C,False
4085,Male,B,True
4086,Male,E,False
4087,Male,D,True
4088,Male,B,True
4089,Female,E,True
4090,Male,A,False
4091,Male,B,True
4092,Male,C,False
4093,Female,D,False
4094,Female,D,True
4095,Male,D,True
4096,Female,A,True
4097,Male,F,False
4098,Female,F,False
4099,Male,A,True
4100,Male,C,True
4101,Male,F,False
4102,Male,F,True
4103,Male,C,False
4104,Female,C,False
4105,Female,D,True
4106,Female,F,False
4107,Male,A,True
4108,Female,E,False
4109,Female,F,True
4110,Male,F,False
4111,Male,B,True
4112,Female,D,False
4113,Female,E,False
4114,Female,E,False
4115,Male,A,False
4116,Female,C,False
4117,Male,A,True
4118,Male,A,False
4119,Male,A,True
4120,Male,B,False
4121,Female,E,True
4122,Male,B,True
4123,Male,A,True
4124,Female,C,False
4125,Male,A,False
4126,Male,F,False
4127,Male,B,True
4128,Male,A,False
4129,Male,F,False
4130,Male,F,False
4131,Male,E,False
4132,Male,A,True
4133,Female,E,False
4134,Male,A,False
4135,Female,A,True
4136,Male,F,False
4137,Male,A,False
4138,Female,C,True
4139,Male,D,False
4140,Male,B,True
4141,Male,D,False
4142,Male,C,True
4143,Male,F,True
4144,Male,C,True
4145,Male,B,True
4146,Female,C,False
4147,Male,F,True
4148,Female,A,True
4149,Male,D,True
4150,Male,D,True
4151,Male,A,True
4152,Female,D,False
4153,Female,C,False
4154,Male,D,True
4155,Female,C,True
4156,Male,C,False
4157,Male,A,True
4158,Male,B,True
4159,Female,C,True
4160,Male,E,True
4161,Female,E,True
4162,Female,B,True
4163,Male,E,True
4164,Female,C,True
4165,Male,D,False
4166,Male,E,False
4167,Female,C,False
4168,Female,F,False
4169,Male,A,False
4170,Female,F,True
4171,Male,E,False
4172,Male,F,False
4173,Male,A,False
4174,Male,B,True
4175,Male,A,True
4176,Male,A,True
4177,Male,A,True
4178,Female,D,False
4179,Male,A,True
4180,Female,D,False
4181,Female,C,True
4182,Male,D,False
4183,Male,B,True
4184,Female,E,False
4185,Male,D,False
4186,Male,C,False
4187,Female,E,False
4188,Female,E,False
4189,Female,D,True
4190,Male,E,True
4191,Female,D,False
4192,Female,D,False
4193,Female,E,False
4194,Male,E,True
4195,Female,C,False
4196,Male,D,False
4197,Male,B,True
4198,Female,A,False
4199,Male,C,False
4200,Female,D,False
4201,Female,F,False
4202,Male,F,False
4203,Male,A,True
4204,Female,C,False
4205,Male,A,True
4206,Female,E,False
4207,Male,F,True
4208,Female,C,False
4209,Male,C,False
4210,Male,A,True
4211,Male,D,True
4212,Male,E,False
4213,Male,B,False
4214,Male,F,False
4215,Male,A,True
4216,Male,F,False
4217,Female,C,False
4218,Female,C,False
4219,Female,D,False
4220,Female,E,False
4221,Male,B,True
4222,Male,D,True
4223,Female,B,True
4224,Male,A,True
4225,Male,A,False
4226,Male,A,False
4227,Male,B,True
4228,Male,F,False
4229,Female,E,False
4230,Male,D,False
4231,Male,D,False
4232,Female,F,False
4233,Female,D,True
4234,Male,D,True
4235,Male,A,False
4236,Male,B,True
4237,Female,E,False
4238,Female,C,True
4239,Male,D,True
4240,Male,A,False
4241,Male,D,False
4242,Male,E,False
4243,Female,C,True
4244,Male,A,True
4245,Male,A,True
4246,Male,D,False
4247,Male,B,True
4248,Male,A,True
4249,Male,A,True
4250,Female,C,True
4251,Female,E,False
4252,Female,F,True
4253,Female,C,False
4254,Male,C,False
4255,Male,C,False
4256,Female,C,False
4257,Male,A,True
4258,Male,B,True
4259,Male,D,False
4260,Male,F,True
4261,Female,D,False
4262,Female,F,False
4263,Female,C,True
4264,Male,F,False
4265,Male,E,False
4266,Male,B,True
4267,Female,E,True
4268,Male,E,True
4269,Female,D,False
4270,Female,D,True
4271,Female,A,True
4272,Male,F,False
4273,Male,A,True
4274,Female,E,False
4275,Female,E,True
4276,Female,C,False
4277,Female,C,False
4278,Female,E,False
4279,Female,C,True
4280,Male,C,False
4281,Female,D,True
4282,Male,F,True
4283,Male,A,True
4284,Male,C,True
4285,Female,E,False
4286,Male,A,True
4287,Male,C,False
4288,Male,D,False
4289,Female,D,False
4290,Male,F,False
4291,Female,F,False
4292,Male,D,False
4293,Female,E,False
4294,Male,B,True
4295,Female,C,True
4296,Male,D,False
4297,Male,A,False
4298,Female,C,False
4299,Male,F,True
4300,Male,A,True
4301,Male,F,False
4302,Male,E,False
4303,Male,C,False
4304,Male,A,False
4305,Male,B,True
4306,Female,D,False
4307,Female,D,False
4308,Male,B,True
4309,Male,C,False
4310,Male,E,False
4311,Female,E,False
4312,Male,A,True
4313,Female,C,False
4314,Female,E,False
4315,Female,D,True
4316,Male,A,True
4317,Male,C,True
4318,Male,D,False
4319,Male,B,False
4320,Female,A,False
4321,Female,B,True
4322,Male,D,False
4323,Female,D,False
4324,Male,B,False
4325,Male,A,True
4326,Female,E,True
4327,Male,A,False
4328,Female,F,False
4329,Female,D,True
4330,Male,C,True
4331,Female,C,False
4332,Male,F,False
4333,Female,F,True
4334,Male,B,True
4335,Male,F,False
4336,Female,C,False
4337,Male,D,True
4338,Male,D,False
4339,Male,B,False
4340,Male,F,False
4341,Male,C,True
4342,Female,C,True
4343,Female,C,False
4344,Male,A,True
4345,Male,C,False
4346,Male,E,False
4347,Male,F,False
4348,Male,D,True
4349,Male,F,False
4350,Male,B,False
4351,Male,A,True
4352,Female,A,False
4353,Female,E,False
4354,Female,F,False
4355,Male,C,False
4356,Male,D,False
4357,Male,A,True
4358,Male,C,False
4359,Male,E,False
4360,Female,C,False
4361,Male,A,True
4362,Female,F,False
4363,Female,C,False
4364,Female,C,False
4365,Male,A,True
4366,Female,D,True
4367,Female,C,False
4368,Male,C,False
4369,Male,F,True
4370,Female,D,True
4371,Male,C,False
4372,Female,D,False
4373,Female,E,True
4374,Female,D,True
4375,Female,C,False
4376,Male,A,False
4377,Female,E,False
4378,Male,F,False
4379,Female,F,True
4380,Male,A,True
4381,Female,C,False
4382,Male,C,False
4383,Male,A,True
4384,Female,C,True
4385,Female,C,True
4386,Male,A,True
4387,Male,C,True
4388,Female,A,True
4389,Female,D,False
4390,Male,B,True
4391,Male,A,False
4392,Male,B,True
4393,Male,A,True
4394,Female,C,False
4395,Male,A,False
4396,Male,F,False
4397,Female,C,False
4398,Male,E,False
4399,Male,B,True
4400,Female,D,False
4401,Male,B,False
4402,Male,E,True
4403,Male,D,True
4404,Female,F,True
4405,Male,B,False
4406,Male,B,True
4407,Male,D,False
4408,Male,A,True
4409,Male,A,True
4410,Female,D,False
4411,Female,E,False
4412,Female,E,False
4413,Male,A,True
4414,Female,E,False
4415,Male,B,True
4416,Male,B,False
4417,Male,B,True
4418,Female,C,True
4419,Female,A,True
4420,Male,B,False
4421,Male,C,False
4422,Female,E,False
4423,Male,A,True
4424,Female,E,False
4425,Female,D,False
4426,Male,E,False
4427,Female,E,True
4428,Male,F,False
4429,Female,C,True
4430,Male,A,True
4431,Female,C,True
4432,Male,D,False
4433,Female,D,True
4434,Male,E,False
4435,Male,C,False
4436,Male,B,True
4437,Male,A,False
4438,Male,A,True
4439,Male,F,False
4440,Male,B,True
4441,Male,D,True
4442,Male,A,True
4443,Male,A,True
4444,Male,F,False
4445,Male,E,False
4446,Female,C,False
4447,Female,C,False
4448,Male,B,True
4449,Female,D,False
4450,Male,A,False
4451,Male,A,False
4452,Female,F,False
4453,Female,C,False
4454,Female,C,True
4455,Male,A,False
4456,Male,B,False
4457,Female,A,True
4458,Male,C,False
4459,Male,C,False
4460,Female,C,False
4461,Male,B,True
4462,Male,A,False
4463,Female,B,True
4464,Female,F,True
4465,Female,D,False
4466,Female,A,False
4467,Male,B,True
4468,Female,C,False
4469,Male,A,False
4470,Female,C,True
4471,Female,F,False
4472,Female,F,False
4473,Male,F,True
4474,Male,D,False
4475,Male,B,False
4476,Female,C,True
4477,Male,A,True
4478,Female,F,False
4479,Male,E,False
4480,Female,E,False
4481,Male,A,False
4482,Female,D,False
4483,Female,E,False
4484,Male,A,True
4485,Male,A,True
4486,Male,A,False
4487,Female,C,False
4488,Male,C,False
4489,Male,A,True
4490,Female,D,True
4491,Female,D,True
4492,Female,E,False
4493,Male,D,True
4494,Male,A,False
4495,Male,C,False
4496,Female,D,False
4497,Female,C,False
4498,Male,B,False
4499,Female,C,False
4500,Female,E,True
4501,Female,C,False
4502,Male,E,False
4503,Male,B,False
4504,Male,D,True
4505,Male,B,False
4506,Female,C,False
4507,Female,C,False
4508,Male,E,False
4509,Female,D,True
4510,Male,B,True
4511,Female,D,True
4512,Female,E,False
4513,Female,D,False
4514,Female,F,True
4515,Male,C,False
4516,Male,A,True
4517,Male,E,True
4518,Male,B,True
4519,Male,A,True
4520,Female,C,False
4521,Male,B,True
4522,Female,D,False
4523,Male,A,True
4524,Male,C,False
4525,Male,B,True
4526,Male,D,True
4527,Female,C,False
4528,Female,A,False
4529,Female,A,True
4530,Female,D,False
4531,Male,B,True
4532,Male,A,True
4533,Male,A,True
4534,Male,B,True
4535,Female,C,False
4536,Female,D,False
4537,Male,B,True
4538,Male,D,True
4539,Male,A,True
4540,Male,A,False
4541,Male,B,True
4542,Male,A,False
4543,Male,A,True
4544,Female,E,False
4545,Male,D,False
4546,Male,D,False
4547,Male,D,False
4548,Male,C,False
4549,Male,C,False
4550,Male,A,True
4551,Male,C,False
4552,Female,C,True
4553,Female,E,True
4554,Male,D,False
4555,Male,B,True
4556,Male,F,True
4557,Female,C,True
4558,Male,C,False
4559,Male,B,True
4560,Male,E,False
4561,Male,D,True
4562,Male,F,False
4563,Male,B,True
4564,Male,A,False
4565,Female,F,False
4566,Female,C,False
4567,Male,D,False
4568,Male,A,True
4569,Female,F,False
4570,Male,A,False
4571,Female,C,True
4572,Male,D,True
4573,Female,D,False
4574,Female,C,False
4575,Male,F,False
4576,Female,C,True
4577,Female,F,False
4578,Male,A,False
4579,Male,A,False
4580,Female,C,False
4581,Male,A,True
4582,Male,D,False
4583,Female,C,True
4584,Female,C,True
4585,Male,B,False
4586,Female,D,True
4587,Male,A,False
4588,Male,B,True
4589,Male,D,True
4590,Male,E,False
4591,Male,F,False
4592,Male,C,False
4593,Male,F,True
4594,Female,C,True
4595,Female,E,True
4596,Male,D,True
4597,Female,E,False
4598,Male,E,False
4599,Male,F,False
4600,Male,A,False
4601,Male,E,True
4602,Female,C,True
4603,Female,E,True
4604,Female,C,False
4605,Female,C,False
4606,Male,A,True
4607,Female,F,False
4608,Male,A,True
4609,Female,A,True
4610,Female,C,False
4611,Male,B,True
4612,Male,E,False
4613,Male,A,True
4614,Female,C,False
4615,Female,E,False
4616,Male,A,True
4617,Male,F,True
4618,Female,F,True
4619,Male,C,False
4620,Female,C,True
4621,Male,D,False
4622,Male,A,True
4623,Male,D,True
4624,Male,F,False
4625,Female,D,False
4626,Male,F,False
4627,Male,D,True
4628,Female,F,False
4629,Female,C,False
4630,Male,E,False
4631,Male,C,False
4632,Male,A,False
4633,Female,C,False
4634,Male,E,False
4635,Female,F,True
4636,Male,A,False
4637,Female,D,False
4638,Male,D,False
4639,Male,F,False
4640,Female,A,True
4641,Female,D,True
4642,Female,A,False
4643,Male,B,False
4644,Female,F,False
4645,Female,E,False
4646,Male,F,True
4647,Female,C,True
4648,Female,F,True
4649,Male,C,False
4650,Male,D,False
4651,Male,F,False
4652,Female,D,False
4653,Female,C,False
4654,Male,A,False
4655,Male,F,False
4656,Male,C,True
4657,Male,D,False
4658,Male,A,True
4659,Female,A,True
4660,Female,F,False
4661,Female,F,False
4662,Female,C,True
4663,Female,C,False
4664,Female,C,False
4665,Male,F,False
4666,Female,E,True
4667,Female,E,False
4668,Male,F,False
4669,Male,B,False
4670,Male,F,False
4671,Male,A,True
4672,Male,A,False
4673,Female,F,False
4674,Female,C,False
4675,Female,E,True
4676,Female,C,False
4677,Male,F,False
4678,Male,D,True
4679,Male,C,True
4680,Female,C,False
4681,Female,C,True
4682,Female,C,False
4683,Female,E,False
4684,Male,C,True
4685,Male,B,False
4686,Male,F,False
4687,Male,B,True
4688,Male,F,False
4689,Female,E,True
4690,Male,A,True
4691,Male,A,False
4692,Male,A,True
4693,Male,A,False
4694,Male,A,True
4695,Male,D,True
4696,Female,D,False
4697,Female,D,False
4698,Male,D,False
4699,Male,D,False
4700,Male,D,True
4701,Female,E,False
4702,Male,A,False
4703,Female,F,False
4704,Female,D,True
4705,Female,C,True
4706,Male,A,False
4707,Female,E,False
4708,Male,D,False
4709,Female,E,False
4710,Female,D,False
4711,Male,D,True
4712,Female,B,False
4713,Male,B,False
4714,Male,B,True
4715,Male,D,True
4716,Female,C,False
4717,Male,B,True
4718,Male,E,False
4719,Male,E,True
4720,Female,C,False
4721,Female,D,False
4722,Female,F,True
4723,Female,E,True
4724,Male,E,False
4725,Male,B,True
4726,Female,C,True
4727,Female,F,False
4728,Male,B,True
4729,Male,A,False
4730,Male,A,True
4731,Male,A,True
4732,Female,E,False
4733,Male,B,False
4734,Male,E,False
4735,Male,B,False
4736,Male,A,True
4737,Male,A,False
4738,Female,C,True
4739,Female,C,False
4740,Male,F,False
4741,Male,C,False
4742,Male,A,True
4743,Female,C,False
4744,Female,F,False
4745,Male,F,False
4746,Male,A,False
4747,Male,E,False
4748,Male,A,True
4749,Male,B,False
4750,Female,F,False
4751,Male,E,False
4752,Female,F,True
4753,Female,D,False
4754,Male,E,False
4755,Female,F,True
4756,Male,A,True
4757,Male,A,True
4758,Female,C,True
4759,Male,E,False
4760,Male,D,False
4761,Male,B,False
4762,Female,F,False
4763,Female,E,True
4764,Female,B,False
4765,Male,E,True
4766,Male,D,True
4767,Male,A,True
4768,Male,D,True
4769,Female,C,True
4770,Female,C,False
4771,Male,D,False
4772,Female,A,False
4773,Female,C,True
4774,Male,C,False
4775,Male,B,True
4776,Female,C,True
4777,Female,C,True
4778,Female,F,False
4779,Male,B,True
4780,Female,C,True
4781,Male,F,True
4782,Female,D,True
4783,Female,C,False
4784,Female,C,True
4785,Male,F,False
4786,Male,E,False
4787,Male,D,False
4788,Female,D,False
4789,Male,F,False
4790,Male,D,False
4791,Male,F,False
4792,Male,D,True
4793,Female,F,False
4794,Female,C,False
4795,Male,E,False
4796,Female,C,True
4797,Male,A,False
4798,Male,C,False
4799,Female,E,True
4800,Female,D,True
4801,Male,C,True
4802,Female,E,False
4803,Male,C,False
4804,Male,A,True
4805,Male,D,False
4806,Male,A,False
4807,Male,D,True
4808,Female,E,False
4809,Female,D,True
4810,Male,F,True
4811,Male,F,False
4812,Male,B,False
4813,Female,C,False
4814,Female,F,False
4815,Female,F,False
4816,Male,F,False
4817,Female,D,False
4818,Female,C,True
4819,Female,E,False
4820,Male,D,True
4821,Female,F,False
4822,Female,F,False
4823,Female,F,False
4824,Female,F,False
4825,Male,F,False
4826,Female,C,True
4827,Male,A,True
4828,Female,D,True
4829,Male,A,True
4830,Male,D,True
4831,Female,E,False
4832,Male,B,True
4833,Male,D,False
4834,Female,D,True
4835,Male,F,False
4836,Male,C,False
4837,Male,A,True
4838,Female,C,False
4839,Male,F,False
4840,Male,F,False
4841,Female,D,False
4842,Female,C,False
4843,Male,C,False
4844,Female,D,False
4845,Female,E,True
4846,Male,B,True
4847,Male,A,True
4848,Male,B,True
4849,Male,C,False
4850,Female,C,False
4851,Male,A,True
4852,Male,C,False
4853,Female,E,True
4854,Male,E,False
4855,Female,F,False
4856,Male,B,True
4857,Male,C,False
4858,Female,C,False
4859,Male,A,True
4860,Male,A,True
4861,Male,D,False
4862,Male,A,True
4863,Female,E,False
4864,Male,C,False
4865,Male,F,False
4866,Female,F,True
4867,Female,C,True
4868,Male,E,False
4869,Male,B,False
4870,Female,F,False
4871,Male,C,False
4872,Female,C,False
4873,Male,F,False
4874,Female,F,False
4875,Male,B,True
4876,Male,A,False
4877,Male,A,False
4878,Male,A,True
4879,Male,D,False
4880,Male,D,False
4881,Male,D,True
4882,Male,C,False
4883,Male,A,True
4884,Female,E,False
4885,Male,D,False
4886,Female,F,False
4887,Male,B,True
4888,Female,D,True
4889,Male,D,False
4890,Male,F,True
4891,Male,A,True
4892,Female,E,False
4893,Male,C,True
4894,Male,A,False
4895,Female,C,False
4896,Male,B,False
4897,Female,E,False
4898,Female,C,True
4899,Female,C,False
4900,Male,A,True
4901,Male,F,False
4902,Male,B,True
4903,Female,D,True
4904,Male,B,True
4905,Female,F,False
4906,Female,C,False
4907,Female,C,True
4908,Male,E,False
4909,Male,F,False
4910,Male,A,True
4911,Male,C,True
4912,Female,F,False
4913,Female,F,False
4914,Male,B,True
4915,Male,B,True
4916,Female,F,False
4917,Female,D,False
4918,Male,D,False
4919,Male,D,True
4920,Male,F,True
4921,Female,F,False
4922,Male,F,True
4923,Female,F,False
4924,Male,B,False
4925,Male,A,True
4926,Male,E,False
4927,Male,F,False
4928,Male,D,False
4929,Male,A,False
4930,Male,B,True
4931,Male,A,False
4932,Female,C,False
4933,Male,F,False
4934,Male,A,True
4935,Male,A,False
4936,Male,F,False
4937,Male,B,True
4938,Male,B,True
4939,Female,A,True
4940,Female,A,True
4941,Female,C,True
4942,Male,D,False
4943,Male,B,True
4944,Male,B,False
4945,Male,B,False
4946,Female,C,True
4947,Female,C,False
4948,Male,D,False
4949,Male,C,False
4950,Male,D,False
4951,Female,D,False
4952,Male,D,False
4953,Male,A,True
4954,Female,E,False
4955,Female,E,False
4956,Female,D,True
4957,Male,B,False
4958,Male,C,True
4959,Male,D,True
4960,Male,A,True
4961,Male,B,False
4962,Male,A,False
4963,Male,D,False
4964,Female,E,True
4965,Female,D,True
4966,Female,D,True
4967,Female,C,True
4968,Male,E,False
4969,Male,A,True
4970,Female,D,False
4971,Male,B,True
4972,Male,B,False
4973,Male,D,False
4974,Male,C,False
4975,Female,F,False
4976,Female,D,True
4977,Male,C,True
4978,Female,F,False
4979,Male,B,False
4980,Male,A,True
4981,Female,C,False
4982,Female,D,False
4983,Female,D,True
4984,Male,B,True
4985,Male,F,False
4986,Male,B,True
4987,Male,F,True
